"playerId","player","team","position","age","exp","bye","points","lower","upper","sdPts","positionRank","dropoff","tier","ptSpread","overallECR","positionECR","sdRank","risk","sleeper","salary"
2532920,"Josh Norman","WAS","DB",32,7,10,5.80126324879046,5.14,6.18749661983033,0.590495315927707,42,0.011998806050177,4,1.04749661983033,NA,75.8,31.6,7.60400749357158,NA,NA
2533538,"Chandler Jones","ARI","LB",29,7,12,5.8,5.8,5.8,NA,51,0.011395253503915,9,0,NA,9.1,2.1,3.17534323004198,NA,NA
2533538,"Chandler Jones","ARI","LB",29,7,12,5.8,5.8,5.8,NA,51,0.0251871742356222,9,0,NA,32.6,5.2,3.93972647151088,NA,NA
2552461,"Duke Johnson","HOU","RB",26,4,10,5.79593441494108,4.90771982116244,6.31717860924341,0.633296504289725,40,0.24872267415927,9,1.40945878808096,NA,37.9,3,4.11290563527026,NA,5300
2532875,"Janoris Jenkins","NYG","DB",31,7,11,5.79263635343409,5.21,6.26683701333131,0.676816160754191,43,0.0398364943388687,4,1.05683701333131,NA,45.4,9.4,3.81577216178075,NA,NA
2560753,"Donte Jackson","CAR","DB",24,1,7,5.78589253204649,4.67,6.58140250530223,1.13014093043528,44,0.0680876929647365,4,1.91140250530223,NA,37.6,21.3,5.84640281260556,NA,NA
2539982,"A.J. Klein","NO","LB",28,6,9,5.77720949299217,3.93,6.99659253332828,1.75860650153562,52,0.0160261889620434,9,3.06659253332828,NA,66.6,13.6,6.01095848065242,NA,NA
2560770,"Ronald Jones","TB","RB",22,1,7,5.77346493845131,4.96719,6.55072722974002,0.812739938750477,41,0.475212420243421,9,1.58353722974002,NA,38.5,2.5,3.71475506049643,NA,5100
2558064,"T.J. Watt","PIT","LB",25,2,7,5.77241615853659,5.745,5.78896636085627,0.0388908729652599,53,0.0333817939898058,9,0.0439663608562686,NA,32.1,8,4.63013714122473,NA,NA
2533058,"Vontaze Burfict","OAK","LB",29,7,6,5.74995044952367,4.47,6.61623411698985,1.24122994252936,54,0.0230108668238618,9,2.14623411698985,NA,50.2,9.7,5.0493150478367,NA,NA
2557848,"Corey Davis","TEN","WR",24,2,11,5.74443785299218,5.08189346733668,6.09257045226131,0.435170133516987,51,0.200789802471927,7,1.01067698492462,NA,51.7,4.4,4.07194088213688,NA,5200
2557965,"Myles Garrett","CLE","DL",24,2,7,5.73590567172926,4.395,6.51111078039316,1.07015808635818,4,0.00214223086904752,1,2.11611078039316,NA,4.4,2.6,3.52443463610523,NA,NA
2533538,"Chandler Jones","ARI","DL",29,7,12,5.73376344086022,5.16,6.08547826086957,0.820243866176395,5,0.0243619641455055,1,0.925478260869565,NA,9.1,2.1,3.45202085891864,NA,NA
2533538,"Chandler Jones","ARI","DL",29,7,12,5.73376344086022,5.16,6.08547826086957,0.820243866176395,5,0.0856372484690739,1,0.925478260869565,NA,32.6,5.2,3.90098627747552,NA,NA
2543456,"Jadeveon Clowney","SEA","LB",26,5,11,5.72811827956989,4.175,6.68017391304348,2.22031529292576,55,0.0228407329964977,9,2.50517391304348,NA,17.1,6,4.13698666285769,NA,NA
2560928,"Kyzir White","LAC","LB",23,1,12,5.72576088582972,2.78,7.58271034691713,2.72252055550792,56,0.0416739924684526,9,4.80271034691713,NA,80.3,33,10.7945181208126,NA,NA
2560914,"Levi Wallace","BUF","DB",NA,1,6,5.71970718614395,4.36,6.40560900548595,1.18029820782715,45,0.00519324529901866,4,2.04560900548595,NA,62.7,8.2,3.61100268438665,NA,NA
2557840,"Chidobe Awuzie","DAL","DB",24,2,8,5.71590249201955,4.78,6.47587693625966,1.08431710306847,46,0.00401153112374608,4,1.69587693625966,NA,84.4,21.3,5.84640281260556,NA,NA
2495108,"Prince Amukamara","CHI","DB",30,8,6,5.71312538967031,5.08,6.22526387573852,0.730295951099393,47,0.00928457310838304,4,1.14526387573852,NA,94.4,18,5.28328674977179,NA,NA
2540164,"Tony Jefferson","BAL","DB",27,6,8,5.7106565321213,5.19,6.03218906699743,0.475771827119005,48,0.018935070015961,4,0.842189066997426,NA,56.7,16.8,5.07851727237769,NA,NA
2561039,"Carlton Davis","TB","DB",23,1,7,5.69702510100255,4.81,6.2353854889237,0.805437459938995,49,0.014307830865901,4,1.4253854889237,NA,77.2,7.6,3.5086179456896,NA,NA
2557895,"Dede Westbrook","JAC","WR",26,2,10,5.69557730800157,4.08805702581462,6.93451554364715,1.24890452593928,52,0.334710707297184,7,2.84645851783253,NA,52.3,5,4.40677604986674,NA,5300
2555175,"James Bradberry","CAR","DB",26,3,7,5.68641782320814,4.84,6.17722706757807,0.675567170785313,50,0.0117417817487375,4,1.33722706757807,NA,48.5,13.7,4.54952945577627,NA,NA
2495488,"J.J. Watt","HOU","DL",30,8,10,5.68503951256921,5.055,6.17643630409456,0.611439608987125,6,0.174433076462667,1,1.12143630409456,NA,5.4,1.5,3.36512432629473,NA,NA
2562038,"Sam Eguavoen","MIA","LB",49,0,5,5.68479420731707,4.93,6.13491489361702,1.06419570568575,57,0.00412750568935394,9,1.20491489361702,NA,NA,NA,NA,NA,NA
2560947,"Kenny Young","BAL","LB",24,1,8,5.68337957940546,4.045,6.55605970295368,1.43268655411079,58,0.0212738565048571,9,2.51105970295368,NA,70.6,4.9,3.86575389975583,NA,NA
2508080,"Earl Thomas","BAL","DB",30,9,8,5.67901671706515,4.95,6.04425623656313,0.50808618201905,51,0.0140776926749036,4,1.09425623656313,NA,61.5,26.2,6.68254484529813,NA,NA
80431,"Clay Matthews","LAR","LB",33,10,9,5.67795382384998,3.87,6.84265426639903,1.7030536180957,59,0.109825012874371,9,2.97265426639903,NA,70.6,6.4,4.2356167585311,NA,NA
2557927,"Desmond King","LAC","DB",25,2,12,5.67033536585366,5.56,5.73613373860182,0.15556349186104,52,0.0161649488894735,4,0.176133738601823,NA,123.5,5,3.06495074466906,NA,NA
496739,"Reshad Jones","MIA","DB",31,9,5,5.65954268292683,5.51,5.7601236294473,0.143525341770887,53,0.0479262742672972,4,0.250123629447304,NA,53.3,28.1,7.00676318450546,NA,NA
2555280,"Jalen Ramsey","JAC","DB",25,3,10,5.64879815100154,4.85,6.18867565485362,0.768885003189342,54,0.084747738574487,4,1.33867565485362,NA,58.4,12.4,4.327695855266,NA,NA
2539311,"Jamie Collins","NE","LB",29,6,10,5.64625762195122,3.605,6.87849541284404,2.89560226895891,60,0.15625762195122,9,3.27349541284404,NA,24.6,9.5,5,NA,NA
2555249,"Joey Bosa","LAC","DL",24,3,12,5.61121287221308,4.66,6.17658876292679,0.770249778523929,7,0.251212872213078,1,1.51658876292679,NA,2.7,1.2,3.32167605998277,NA,NA
2552265,"Steven Nelson","PIT","DB",26,4,7,5.57443466631752,4.85,6.2760136437661,1.04662270130616,55,0.0233895627587408,4,1.4260136437661,NA,83.2,12,4.2594393628013,NA,NA
2561153,"Jason Sanders","MIA","K",NA,1,5,5.57210212807499,3.7,7.06548936170213,1.57439969256857,30,NA,7,3.36548936170213,NA,30,0.5,3.70847054536689,NA,NA
100008,"Cowboys","DAL","DST",NA,NA,8,5.55511942857143,4.826,7.30964678899083,1.19617247184883,26,0.265396285714285,7,2.48364678899083,NA,NA,NA,5.01005567571651,NA,5000
2552389,"Damarious Randall","CLE","DB",27,4,7,5.55366615853659,5.17,5.7824650455927,0.540936687607709,56,0.00858076240272165,4,0.612465045592705,NA,45,12.7,4.37888822461452,NA,NA
2558176,"Eddie Jackson","CHI","DB",NA,2,6,5.54842404858098,4.29,6.35198089304651,1.17203685235211,57,0.0109957986888203,4,2.06198089304651,NA,34.9,6.4,3.3038484682955,NA,NA
2553655,"Anthony Harris","MIN","DB",27,4,12,5.54174674368675,5.25039634146341,5.72121100917431,0.270061609419197,58,0.0114262944124732,4,0.470814667710898,NA,39.1,18.6,5.38567148846884,NA,NA
2553796,"Quinton Dunbar","WAS","DB",NA,NA,10,5.53310975609756,4.51,6.21495166431908,0.975972324042029,59,0.014890752032521,4,1.70495166431908,NA,112.7,37.1,8.5425342649612,NA,NA
2541162,"A.J. Bouye","JAC","DB",28,6,10,5.52753114245099,5.14,5.75125039335966,0.308423883437916,60,0.0207861598458772,4,0.611250393359663,NA,79,26.3,6.69960896841431,NA,NA
2562227,"Deandre Baker","NYG","DB",49,0,11,5.50890686567909,4.41,6.39963299121345,1.27052952241631,61,0.00799916766422282,4,1.98963299121345,NA,87.5,25.9,6.63135247594961,NA,NA
2543505,"Bradley Roby","HOU","DB",27,5,10,5.50458309953115,4.91,6.01044734225875,0.727951648970123,62,0.00745998085939448,4,1.10044734225875,NA,99.8,9.9,3.90109277736163,NA,NA
2558847,"Marcus Williams","NO","DB",23,2,9,5.49723229649858,4.955,5.81893369601701,0.487471942098652,63,0.035613590453389,4,0.863933696017006,NA,80.8,11.9,4.24237523968512,NA,NA
2560728,"Tre Flowers","SEA","DB",24,1,11,5.49701394084493,4.1,6.62221636873201,1.6035372859674,64,0.0724431081350687,4,2.52221636873201,NA,33.6,7,3.40623320699255,NA,NA
2552301,"Vic Beasley","ATL","LB",27,4,9,5.49,5.49,5.49,NA,61,0.00441236158910652,10,0,NA,30.9,7.3,4.45753447379627,NA,NA
2552301,"Vic Beasley","ATL","LB",27,4,9,5.49,5.49,5.49,NA,61,0.0148277813107889,10,0,NA,78,2.2,3.20000075396033,NA,NA
2555505,"Matt Judon","BAL","LB",NA,3,8,5.48117527682179,4.39,6.35512881570974,1.24455080571125,62,0.016590696543469,11,1.96512881570974,NA,49,13.1,5.88767086106066,NA,NA
2495202,"Von Miller","DEN","LB",30,8,10,5.46916916055664,4.79,6.18144004696258,1.09224180886933,63,0.0963882160581582,11,1.39144004696258,NA,49.8,14,6.10958857632582,NA,NA
2530474,"Mario Addison","CAR","LB",32,8,7,5.46,5.46,5.46,NA,64,0.174438111003043,12,0,NA,37.5,10.5,5.24657523918352,NA,NA
2539943,"D.J. Swearinger","ARI","DB",28,6,12,5.42622347124545,4.82,5.93261148878958,0.725050614055497,65,0.00942324318949073,4,1.11261148878958,NA,44.3,16.2,4.97613253368064,NA,NA
494287,"Devin McCourty","NE","DB",32,9,10,5.42291819417427,5.14,5.66084656680806,0.341564667977474,66,0.0152781720512785,4,0.52084656680806,NA,50.3,26.1,6.66548072218196,NA,NA
89756,"Jason McCourty","NE","DB",32,10,10,5.41068226193764,5.07,5.65487489111498,0.351025836176675,67,0.00838337078347173,4,0.584874891114982,NA,71.6,27.8,6.95557081515693,NA,NA
2552279,"ZaDarius Smith","GB","DL",NA,NA,11,5.41,5.41,5.41,NA,8,0.103527739849868,2,0,NA,54.6,14.9,5.30581355489545,NA,NA
496727,"Morgan Burnett","CLE","DB",30,9,7,5.40459778230835,4.815,5.72102474530374,0.516000958203938,68,0.00625710758641418,4,0.906024745303742,NA,64.3,47.2,10.2660106996949,NA,NA
2555383,"Jalen Mills","PHI","DB",25,3,10,5.4,5.4,5.4,NA,69,0.00407570982343231,NA,0,NA,NA,NA,NA,NA,NA
2533060,"Dre Kirkpatrick","CIN","DB",30,7,9,5.39668134944386,4.94,5.86908361422512,0.72085516876398,70,0.00161756820789005,4,0.929083614225117,NA,48.1,10.4,3.9864133929425,NA,NA
2495775,"Eric Weddle","LAR","DB",34,12,9,5.39516723090927,4.62,5.93926769144827,0.774414915277523,71,0.00536289216419839,4,1.31926769144827,NA,54.1,14.1,4.61778594824097,NA,NA
2539240,"Micah Hyde","BUF","DB",29,6,6,5.39496033156267,5.055,5.62671144050144,0.331388612517528,72,0.0122551000049871,4,0.571711440501439,NA,90.5,6.8,3.3721049607602,NA,NA
2562805,"Preston Williams","MIA","WR",49,0,5,5.39171879303894,3.11812763819096,7.01701114497241,1.84194656447078,53,0.091944376353891,7,3.89888350678146,NA,50.7,4.9,4.35097018857843,NA,5200
71251,"Patrick Chung","NE","DB",32,10,10,5.38464834592748,4.58,5.88415364622784,0.737313980591464,73,0.00426728733353254,4,1.30415364622784,NA,98.6,29.5,7.2456609081319,NA,NA
496733,"Joe Haden","PIT","DB",30,9,7,5.38076211718789,3.7,6.46555532779124,1.57598444272716,74,0.0175694782158722,4,2.76555532779124,NA,69,13,4.43008059396305,NA,NA
2543637,"Terrance Mitchell","CLE","DB",27,5,7,5.38,5.38,5.38,0,75,0.045415754838146,4,0,NA,96.8,13.8,4.56659357889245,NA,NA
100010,"Lions","DET","DST",NA,NA,5,5.37709542857143,4.39,5.77553347826087,0.568440731433577,27,0.306685428571429,8,1.38553347826087,NA,NA,NA,3.43007122929212,NA,3100
2534832,"Rodney McLeod","PHI","DB",29,7,10,5.34638527794404,4.39,6.00281155790789,0.937762162845506,76,0.0588353300039905,4,1.61281155790789,NA,69.3,13,4.43008059396305,NA,NA
2530700,"Dontrelle Inman","LAC","WR",30,6,12,5.33001440836983,3.04198391959799,7.97706424418605,2.66393055767156,54,0.0833214640359188,7,4.93508032458806,NA,92.4,4,3.84871743698364,NA,4800
2555342,"Karl Joseph","OAK","DB",NA,3,6,5.32278321237967,3.9,6.23617945197697,1.32955114053578,77,0.0768824037358478,4,2.33617945197697,NA,47.6,11.1,4.10586225475572,NA,NA
2560835,"Rashaad Penny","SEA","RB",23,1,11,5.32095854311232,4.17896,5.95314040697674,0.7572732473937,42,0.205409484990235,10,1.77418040697674,NA,39.6,4.4,5.227727244637,NA,5900
2543456,"Jadeveon Clowney","SEA","DL",26,5,11,5.31,5.31,5.31,9.5429976845656e-16,9,0.0835277398498677,2,8.88178419700125e-16,NA,17.1,6,4.01684832097407,NA,NA
2550646,"Denico Autry","IND","DL",NA,NA,6,5.30294452030026,4.605,6.010403002386,1.07121609883848,10,0.190605810622845,2,1.405403002386,NA,26.8,8.2,4.33546894059509,NA,NA
2495190,"Ryan Kerrigan","WAS","LB",31,8,10,5.28556188899696,4.25,6.11586513880473,1.18255527421506,65,0.0406554254576283,12,1.86586513880473,NA,27,0,2.6575352277566,NA,NA
2495190,"Ryan Kerrigan","WAS","LB",31,8,10,5.28556188899696,4.25,6.11586513880473,1.18255527421506,65,0.104846430931717,12,1.86586513880473,NA,67.4,19.1,7.36712229616175,NA,NA
2555418,"Jordan Howard","PHI","RB",25,3,10,5.27554649330345,2.76731,6.33667669296102,1.60271263209289,43,0.431765656815696,10,3.56936669296102,NA,38.6,1.7,3.0777141408583,NA,5500
2552409,"DeVante Parker","MIA","WR",26,4,5,5.26953442500027,4.28,6.33814103360841,1.26762103637761,55,0.0646422583505082,8,2.05814103360841,NA,58.1,3.5,3.56968813054209,NA,5000
2543811,"Pierre Desir","IND","DB",29,5,6,5.25231668350042,3.85,6.13270541868656,1.29300562522681,78,0.0164994357573942,4,2.28270541868656,NA,90.5,11.8,4.22531111656895,NA,NA
2562378,"T.J. Hockenson","DET","TE",49,0,5,5.24376820726421,4.80540277748497,5.57104080202249,0.334579556306519,11,0.527736640812885,4,0.765638024537521,NA,11.2,1.6,3.19572337949611,NA,5200
2552434,"Bobby McCain","MIA","DB",26,4,5,5.23948493378722,4.51,5.73423420025828,0.639008606845567,79,0.022096995174322,4,1.22423420025828,NA,51.3,8.1,3.59393856127048,NA,NA
2540155,"Xavier Rhodes","MIN","DB",29,6,12,5.23214956169884,4.845,5.57700945405999,0.501179662547522,80,0.0308364039353588,5,0.732009454059991,NA,105.3,8.3,3.62806680750283,NA,NA
2495448,"Randall Cobb","DAL","WR",29,8,8,5.22385146366754,3.63886733668342,6.07548043478261,1.03417590461496,56,0.0492707122240796,8,2.43661309809919,NA,56.1,3.9,3.79291157569533,NA,5100
2532789,"Mark Barron","PIT","LB",30,7,7,5.2042510380817,3.08,6.37982535316619,1.86343767425189,66,0.067137629994015,12,3.29982535316619,NA,51,8.9,4.85205485648989,NA,NA
2558133,"Montae Nicholson","WAS","DB",24,2,10,5.20262631552696,4.13,5.8805983941827,0.992887108688635,81,0.00973507095117032,5,1.7505983941827,NA,45.9,14.8,4.7372348100542,NA,NA
100025,"Eagles","PHI","DST",NA,NA,10,5.20235085714286,3.735,5.97325531914894,0.983132558269639,28,0.381272004322455,8,2.23825531914894,NA,NA,NA,4.47383976014078,NA,3300
2562614,"Rock Ya-Sin","IND","DB",NA,0,6,5.2,5.2,5.2,NA,82,0.0423756717916106,NA,0,NA,NA,NA,NA,NA,NA
2560920,"James Washington","PIT","WR",23,1,7,5.18593286963198,4.69,5.65079397175104,0.573993316956397,57,0.0434550470561881,8,0.960793971751044,NA,56.2,4.1,3.90452329827195,NA,5000
2555539,"Xavien Howard","MIA","DB",26,3,5,5.18578248915158,4.84,5.4341079097864,0.352229310590751,83,0.0954688279340612,5,0.594107909786396,NA,101.7,15,4.77136305628655,NA,NA
2507166,"Ted Ginn","NO","WR",34,12,9,5.16322863325495,3.78988883313737,5.88675531914894,0.947034586070098,58,0.205794174068954,8,2.09686648601157,NA,63.3,5.2,4.51838777244336,NA,5000
2561020,"Bradley Chubb","DEN","LB",23,1,10,5.15717987804878,4.44,5.58486930091185,1.01116269709676,67,0.0540913433961796,12,1.14486930091185,NA,48.9,7.6,4.53150704555132,NA,NA
496843,"Jason Pierre-Paul","TB","DL",30,9,7,5.15,5.15,5.15,NA,11,0.0753225806451603,NA,0,NA,NA,NA,NA,NA,NA
2560916,"Denzel Ward","CLE","DB",22,1,7,5.1294661672652,4.47,5.66689167834419,0.767208777050895,84,0.0868834090852415,5,1.19689167834419,NA,131,10,3.9181569004778,NA,NA
2535698,"Cole Beasley","BUF","WR",30,7,6,5.12172701189664,3.98198391959799,5.85305319148936,0.791327091664725,59,0.351568261192221,8,1.87106927189137,NA,56.7,3.5,3.56968813054209,NA,5200
2552686,"Damien Wilson","KC","LB",26,4,12,5.11704693812659,3.57,6.25662023272989,1.61551923210016,68,0.0404956450446399,12,2.68662023272989,NA,54.7,7.4,4.48219199771462,NA,NA
2558070,"Raekwon McMillan","MIA","LB",23,2,5,5.08913013117861,3.68,6.2889917436752,1.72693778869376,69,0.0281254987779933,12,2.6089917436752,NA,91,0,2.6575352277566,NA,NA
2553431,"Dante Fowler","LAR","DL",NA,NA,9,5.07467741935484,5.045,5.09286956521739,0.0424264068711932,12,0.00747127551611459,2,0.0478695652173915,NA,30,15.9,5.45064110926864,NA,NA
2553431,"Dante Fowler","LAR","DL",NA,NA,9,5.07467741935484,5.045,5.09286956521739,0.0424264068711932,12,0.0388546693229648,2,0.0478695652173915,NA,58.6,8.4,4.36443445146973,NA,NA
2560718,"Rashaan Evans","TEN","LB",23,1,11,5.06397245498529,2.62,6.33484652309289,2.12428078322882,70,0.0149540500773107,12,3.71484652309289,NA,51.9,9.5,5,NA,NA
2495184,"Cameron Jordan","NO","DL",30,8,9,5.05973486832261,4.85,5.26591207748315,0.248722919961244,13,0.0670211028410854,2,0.415912077483148,NA,8.4,3,3.58236565785451,NA,NA
2532890,"Mychal Kendricks","SEA","LB",29,7,11,5.05803680981595,3.57,5.97486956521739,1.35813379446456,71,0.0180368098159516,12,2.40486956521739,NA,74.8,6.1,4.16164418677605,NA,NA
2560913,"Tracy Walker","DET","DB",24,1,5,5.05116115516983,2.85,6.29004984093319,1.93899290823922,85,0.0254929173524863,5,3.44004984093319,NA,7.6,2.9,2.70660415922938,NA,NA
2552273,"Markus Golden","NYG","LB",NA,NA,11,5.04,5.04,5.04,NA,72,0.0074999999999994,12,0,NA,29.3,6.5,4.26027428244945,NA,NA
2552273,"Markus Golden","NYG","LB",NA,NA,11,5.04,5.04,5.04,NA,72,0.0481365108608909,12,0,NA,50.6,5.6,4.03835656718429,NA,NA
2556711,"Jarrod Wilson","JAC","DB",25,3,10,5.03400436119008,4.68,5.41259460949663,0.593912472046737,86,0.0204642064442124,5,0.732594609496627,NA,53.3,6.5,3.32091259141168,NA,NA
2495201,"Pernell McPhee","BAL","LB",31,8,8,5.025,4.105,5.58895652173913,1.31521861300698,73,0.0700985943812666,12,1.48395652173913,NA,75,11.1,5.39452038269363,NA,NA
2558259,"Shaq Griffin","SEA","DB",25,2,11,5.01733211444461,4.76,5.24570845225739,0.335931646033207,87,0.0131159908224854,5,0.485708452257395,NA,63.8,18.7,5.40273561158502,NA,NA
2560767,"Chris Jones","KC","DL",49,3,12,5.01191063174114,3.97,5.71609868024385,1.00289348242088,14,0.0567113219151336,2,1.74609868024385,NA,19.6,7.4,4.21960689709654,NA,NA
2558067,"Marlon Humphrey","BAL","DB",23,2,8,5.00974819504713,4.4,5.60182410335555,0.884032826637287,88,0.0254785852785666,5,1.20182410335555,NA,52.2,35.4,8.25244417198622,NA,NA
2552448,"Trae Waynes","MIN","DB",27,4,12,4.99868405219712,4.675,5.34136553647175,0.527117933002412,89,0.0414454586263657,5,0.666365536471747,NA,85.3,24.6,6.40951887543934,NA,NA
2560745,"Sam Hubbard","CIN","DL",NA,1,9,4.97351689922191,3.4,5.9550638965687,1.44565298121276,15,0.0366351787917996,2,2.5550638965687,NA,10.4,3.3,3.62581392416647,NA,NA
2557867,"TreDavious White","BUF","DB",24,2,6,4.96985516734002,4,5.57402955991516,0.890386635885403,90,0.0488468252780683,5,1.57402955991516,NA,52.5,23.9,6.29007001362611,NA,NA
2550572,"Christian Jones","DET","LB",28,5,5,4.95872697827822,3.41,6.2917841188835,1.92324559609755,74,0.0506703420370087,12,2.8817841188835,NA,75.4,15,6.35616381550934,NA,NA
2543459,"Anthony Barr","MIN","LB",27,5,12,4.95107583295925,3.87,5.63031350363581,0.997246869677734,75,0.11671588981994,12,1.76031350363581,NA,57.6,8.1,4.65479466514308,NA,NA
2558182,"Rayshawn Jenkins","LAC","DB",25,2,12,4.94462201980149,3.75,5.66482391872444,1.07884780124111,91,0.0504532722953757,5,1.91482391872444,NA,63.3,20,5.62456921209529,NA,NA
100003,"Bills","BUF","DST",NA,NA,6,4.93846914285714,3.99,5.51025,0.693182751946792,29,0.234780580073481,8,1.52025,NA,NA,NA,3.74404364702594,NA,3400
2552273,"Markus Golden","NYG","DL",NA,NA,11,4.93688172043011,4.65,5.11273913043478,0.410121933088198,16,0.0368688756397626,2,0.462739130434783,NA,29.3,6.5,4.08926209816067,NA,NA
2552273,"Markus Golden","NYG","DL",NA,NA,11,4.93688172043011,4.65,5.11273913043478,0.410121933088198,16,0.120309735854817,2,0.462739130434783,NA,50.6,5.6,3.9589172992248,NA,NA
2543571,"Bashaud Breeland","KC","DB",27,5,12,4.89739466432241,4.05,5.33379999443991,0.736073005810594,92,0.0116945904409196,5,1.28379999443991,NA,50.4,20.3,5.67576158144382,NA,NA
2552568,"Byron Jones","DAL","DB",27,4,8,4.89094283068981,4.37,5.38402136513407,0.730192599154571,93,0.0458589502593654,5,1.01402136513407,NA,127,12.6,4.36182410149835,NA,NA
2539237,"D.J. Hayden","JAC","DB",29,6,10,4.88045731707317,4.73,4.97018237082067,0.212132034355964,94,0.0803124610329693,5,0.240182370820668,NA,82.3,27.9,6.97263493827311,NA,NA
2557855,"Jarrad Davis","DET","LB",NA,2,5,4.86503743952317,1.47,6.60872346046054,2.96110254955359,76,0.100973692578184,12,5.13872346046054,NA,40.8,17.2,6.89862934171307,NA,NA
2552629,"Frank Clark","KC","DL",26,4,12,4.86314396915058,4.48,5.28273328185619,0.504055773784938,17,0.0981439691505805,2,0.802733281856192,NA,20.5,4.8,3.84305525572625,NA,NA
2552255,"Eric Rowe","MIA","DB",27,4,5,4.80971044378772,3.43,5.55551574894358,1.20506574767302,95,0.0297635324704473,5,2.12551574894358,NA,50.7,16.4,5.01026077991299,NA,NA
2560784,"Harold Landry","TEN","LB",23,1,11,4.80368244675545,3.2,5.74343568209362,1.43122032712066,77,0.0848059597735551,12,2.54343568209362,NA,64.8,4.6,3.79178132800077,NA,NA
2540202,"Kenny Stills","HOU","WR",27,6,10,4.79314190647535,2.4062824120603,6.03898459302326,1.5827104593122,60,0.0610046855243453,8,3.63270218096295,NA,52.2,4.7,4.23935846600181,NA,5400
2558184,"Damontae Kazee","ATL","DB",26,2,9,4.79057926829268,4.6,4.8882188449848,0.254558441227157,96,0.0220412489400958,6,0.288218844984803,NA,86.7,28.1,7.00676318450546,NA,NA
2562376,"Rashan Gary","GB","DL",49,0,11,4.77,4.77,4.77,NA,18,0.015749824320535,3,0,NA,NA,NA,NA,NA,NA
2539334,"Desmond Trufant","ATL","DB",29,6,9,4.76931455434186,4.24,5.21668841842145,0.642891167399953,97,0.0217028670382557,6,0.976688418421451,NA,104,13.5,4.51540120954392,NA,NA
2532848,"Tashaun Gipson","HOU","DB",29,7,10,4.76776148436331,4.42,4.99005794576579,0.324214536773928,98,0.0409741212155224,6,0.570057945765793,NA,92.6,19.1,5.47099210404972,NA,NA
2561020,"Bradley Chubb","DEN","DL",23,1,10,4.76,4.76,4.76,NA,19,0.0120387290040593,4,0,NA,48.9,7.6,4.24857240797118,NA,NA
2543490,"Demarcus Lawrence","DAL","DL",27,5,8,4.74850035135893,4.175,5.25760474268624,0.627518553561765,20,0.0228862933011724,4,1.08260474268624,NA,11.9,4.1,3.74167596766502,NA,NA
2543483,"Stephon Tuitt","PIT","DL",26,5,7,4.74742219063295,3.69,5.6277174291774,1.25960714157108,21,0.0749294774677045,4,1.9377174291774,NA,17.5,5.3,3.91546903291284,NA,NA
2553895,"Adam Humphries","TEN","WR",NA,NA,11,4.74717559493348,4.41176381909548,5.1495198877509,0.374168804486498,61,0.0546275949814028,8,0.737756068655418,NA,70.7,4.7,4.23935846600181,NA,5200
2552382,"Malcolm Brown","LAR","RB",26,4,9,4.73201005003479,3.95832,5.55736417881081,0.965816098973272,45,0.484663121847154,10,1.59904417881081,NA,39.3,2.7,3.87401529040597,NA,5500
2543850,"Ricardo Allen","ATL","DB",28,5,9,4.7274618902439,4.715,4.73498470948012,0.0176776695296639,99,0.0194054722180654,6,0.0199847094801227,NA,71.8,11.1,4.10586225475572,NA,NA
2558062,"Gareon Conley","OAK","DB",24,2,6,4.72611283605167,4.4,5.0855761437661,0.561348867939604,100,0.0362343742206592,6,0.685576143766096,NA,101,18,5.28328674977179,NA,NA
2540221,"Vince Williams","PIT","LB",30,6,7,4.72444504713452,3.6,5.88825009468262,1.77624529044086,78,0.0188100559878306,12,2.28825009468262,NA,NA,NA,NA,NA,NA
2495826,"Vernon Davis","WAS","TE",35,13,10,4.71748410520783,3.89245529862346,5.20869435090968,0.567780030374306,12,0.147224628262007,5,1.31623905228621,NA,12.8,1.4,3.65798537699838,NA,5100
2649,"Danny Amendola","DET","WR",34,11,5,4.71709884696853,3.12542512562814,5.93099418604651,1.30458701562578,62,0.132820416581402,8,2.80556906041837,NA,67.4,4.2,3.96032915956026,NA,4900
2557856,"O.J. Howard","TB","TE",25,2,7,4.71457902769482,3.01927278063047,5.72349967674634,1.1127895434832,13,0.324312824669782,5,2.70422689611588,NA,9.5,1.5,4.98707293553057,NA,5900
2561003,"Shaun Dion Hamilton","WAS","LB",24,1,10,4.71330792682927,4.16,5.04732110091743,0.784888527117068,79,0.0200584895131923,12,0.887321100917432,NA,82.5,4.3,3.71780875624572,NA,NA
496841,"Corey Peters","ARI","DL",31,9,12,4.70380592548257,3.8,5.27240434101589,0.836247514147863,22,0.0677093153025092,4,1.47240434101589,NA,60.8,20,6.04443408219871,NA,NA
100018,"Raiders","OAK","DST",NA,NA,6,4.70368856278366,3.415,5.71326289440994,1.1630659825554,30,NA,8,2.29826289440994,NA,NA,NA,4.92672750415595,NA,3400
2543869,"Devon Kennard","DET","LB",28,5,5,4.69796205546411,3.54,5.67898199136495,1.41044976342756,80,0.0111643674623094,12,2.13898199136495,NA,58.2,18.9,7.31780724832505,NA,NA
2558159,"Xavier Woods","DAL","DB",24,2,8,4.69,4.69,4.69,NA,101,0.00366992526575949,NA,0,NA,22.5,6.5,3.32091259141168,NA,NA
2557996,"Kevin King","GB","DB",24,2,11,4.68975692366203,3.8,5.21483243542645,0.79623934302817,102,0.0145978861366265,6,1.41483243542645,NA,64.3,21.8,5.93172342818644,NA,NA
